transcript_id	ZF-B-1_1-Run1.sam	ZF-B-1_1-Run2.sam	ZF-B-2_2-Run1.sam	ZF-B-2_2-Run2.sam	ZF-B-3_3-Run1.sam	ZF-B-3_3-Run2.sam	ZF-I-1_1-Run1.sam	ZF-I-1_1-Run2.sam	ZF-I-2_2-Run1.sam	ZF-I-2_2-Run2.sam	ZF-I-3_3-Run1.sam	ZF-I-3_3-Run2.sam
ENSDART00000039968	1	1	0	0	0	1	0	1	0	0	0	0
ENSDART00000040601	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000041619	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000041882	0	0	0	1	0	0	0	0	0	0	0	0
ENSDART00000044218	1	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000045018	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000045916	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000047271	0	1	0	0	2	0	0	0	0	0	0	0
ENSDART00000047929	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000048445	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000049453	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000052331	0	0	2	0	3	1	4	1	9	2	8	3
ENSDART00000052726	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000053334	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000053683	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000054479	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000055085	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000055295	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000055534	0	1	2	0	3	1	0	0	0	0	0	0
ENSDART00000056885	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000057321	0	1	0	0	0	0	0	0	0	0	0	0
ENSDART00000057600	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000058470	0	0	0	0	0	0	1	0	1	0	0	0
ENSDART00000058980	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000059012	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000059021	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000059613	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000059631	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000060742	0	0	0	0	0	0	0	0	0	0	1	0
ENSDART00000061723	0	0	1	0	2	0	0	0	0	0	0	0
ENSDART00000062373	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000062990	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000064992	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000065447	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000066052	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000067152	0	0	2	0	1	0	0	0	0	0	0	0
ENSDART00000074128	0	0	0	0	2	0	0	0	0	0	0	0
ENSDART00000074261	0	0	0	0	3	0	0	0	0	0	0	0
ENSDART00000074738	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000074806	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000075430	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000075814	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000076215	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000076491	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000076733	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000077160	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000077698	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000078708	0	1	0	0	0	0	0	0	0	0	0	0
ENSDART00000079599	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000079863	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000079922	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000080064	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000080689	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000081046	0	0	2	0	0	0	0	0	0	0	0	0
ENSDART00000082031	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000082740	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000085222	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000085294	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000085822	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000086648	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000086738	0	0	0	0	0	0	0	0	1	0	0	0
ENSDART00000087449	0	0	0	0	2	0	0	0	0	0	0	0
ENSDART00000087695	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000088325	0	0	3	0	3	1	0	0	0	0	0	0
ENSDART00000088950	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000090117	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000090487	1	0	1	0	1	0	0	0	0	0	0	0
ENSDART00000091848	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000091959	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000092348	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000097320	0	0	1	0	1	0	0	0	0	0	0	0
ENSDART00000097452	0	0	0	0	0	0	1	0	0	0	0	0
ENSDART00000097920	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000098043	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000098268	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000098593	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000098784	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000099165	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000099616	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000100527	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000100926	1	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000100965	0	0	1	0	1	0	0	0	0	0	0	0
ENSDART00000101021	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000101315	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000101970	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000102295	0	0	0	0	0	0	0	0	3	1	4	1
ENSDART00000102901	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000102923	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000103048	0	0	0	0	3	0	0	0	0	0	0	1
ENSDART00000103160	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000103368	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000103586	0	2	2	0	0	0	0	0	0	0	0	0
ENSDART00000103665	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000103753	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000103766	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000104055	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000104466	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000104599	0	0	1	1	1	1	0	1	0	0	0	0
ENSDART00000105034	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000105050	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000105222	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000105553	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000105669	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000105698	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000105865	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000106235	0	0	2	0	0	0	0	0	0	0	0	0
ENSDART00000106236	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000106374	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000106606	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000106641	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000106663	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000106705	0	1	1	0	3	2	0	0	0	0	0	0
ENSDART00000108687	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000108851	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000109036	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000109119	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000109627	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000109646	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000109906	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000110319	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000110548	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000110654	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000110933	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000110991	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000111052	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000111298	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000111382	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000111548	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000111841	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000111973	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000112313	0	1	0	0	0	0	0	0	0	0	0	0
ENSDART00000112659	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000112798	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000113682	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000113722	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000113832	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000113901	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000114007	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000114038	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000114118	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000114497	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000114947	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000115231	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000115550	0	0	0	0	0	0	0	0	0	1	0	0
ENSDART00000118157	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000118414	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000119032	0	2	1	1	6	0	0	0	0	0	0	0
ENSDART00000120061	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000120897	0	0	0	0	0	1	0	0	0	1	0	1
ENSDART00000121226	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121543	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121546	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000121570	0	0	0	1	0	0	0	0	0	0	0	0
ENSDART00000121689	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121700	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121711	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121757	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121768	0	1	4	1	6	6	0	0	3	0	2	0
ENSDART00000121781	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121840	0	0	0	0	2	0	0	0	0	0	0	0
ENSDART00000121894	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121951	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000121970	0	0	1	0	0	0	0	0	1	1	0	1
ENSDART00000122034	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122036	0	0	0	1	0	0	0	0	0	0	0	0
ENSDART00000122185	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122249	1	0	2	0	2	0	0	0	0	0	0	0
ENSDART00000122301	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122327	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122344	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122491	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122569	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122614	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122722	0	0	0	0	0	0	0	0	0	0	1	0
ENSDART00000122748	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122833	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122876	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000122877	0	0	2	0	0	0	0	0	1	0	1	0
ENSDART00000122961	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123008	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123030	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123066	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123160	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123187	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123205	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123228	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123248	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123277	0	1	3	1	0	2	0	0	0	0	0	0
ENSDART00000123335	0	0	3	1	3	1	0	0	2	1	3	3
ENSDART00000123362	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123383	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123420	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000123442	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123488	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123511	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123539	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123546	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123563	0	0	0	0	0	1	0	0	0	0	0	0
ENSDART00000123596	0	0	0	1	1	0	0	0	2	4	1	0
ENSDART00000123624	1	0	1	1	1	0	0	0	0	0	0	0
ENSDART00000123643	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123645	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123717	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123742	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123763	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123792	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123903	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123934	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000123938	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124060	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124119	0	0	0	0	0	0	4	1	11	9	0	0
ENSDART00000124123	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124127	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124129	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124197	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124221	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124255	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124260	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124304	0	0	0	0	0	1	0	0	0	0	0	0
ENSDART00000124312	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124365	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124379	0	0	1	0	2	0	2	0	0	0	0	0
ENSDART00000124414	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124444	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124461	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124523	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124533	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124538	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124561	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000124600	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124674	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000124798	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124821	0	0	2	0	0	1	0	0	1	0	0	0
ENSDART00000124874	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124899	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000124941	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125007	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125013	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125017	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125070	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125071	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125139	0	0	0	0	0	0	0	1	0	0	0	0
ENSDART00000125142	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125179	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125221	0	0	1	0	1	0	0	0	0	0	0	0
ENSDART00000125237	1	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125257	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125274	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125397	0	0	0	0	0	0	0	0	0	0	0	1
ENSDART00000125410	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125540	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125657	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125813	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125869	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125887	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000125915	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126059	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126105	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126172	0	0	1	0	0	0	1	0	0	0	0	0
ENSDART00000126199	0	0	0	1	1	0	0	0	0	0	0	0
ENSDART00000126311	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126382	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000126432	0	2	0	0	1	0	0	0	0	0	1	0
ENSDART00000126435	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000126513	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126601	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126616	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126736	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000126819	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127093	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127151	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127213	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127264	0	1	0	0	0	0	0	0	0	0	0	0
ENSDART00000127270	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127275	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127346	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127518	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127521	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127771	0	0	0	1	1	0	0	0	0	0	0	0
ENSDART00000127772	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127831	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127856	0	0	2	0	0	0	0	0	0	0	0	0
ENSDART00000127906	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000127909	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128005	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128008	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128023	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128034	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128057	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128069	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128182	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128363	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000128373	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128446	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128496	0	0	3	0	1	0	0	0	6	3	0	0
ENSDART00000128528	1	1	0	0	1	1	0	0	0	0	0	0
ENSDART00000128644	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128658	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128703	0	0	0	2	0	0	0	0	0	0	0	0
ENSDART00000128710	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128768	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128813	0	0	1	0	1	0	1	1	0	0	0	0
ENSDART00000128817	0	0	0	0	1	0	0	0	0	0	1	1
ENSDART00000128879	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128915	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000128973	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000129059	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129155	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129185	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129218	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129299	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129307	0	1	4	1	4	2	1	0	0	0	0	1
ENSDART00000129349	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000129404	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129531	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129574	0	0	0	1	0	0	0	0	0	0	0	0
ENSDART00000129594	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129638	0	0	0	0	0	0	0	0	1	0	0	0
ENSDART00000129651	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129655	0	0	0	1	0	0	0	0	0	0	0	0
ENSDART00000129681	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129737	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129747	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129779	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129801	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000129805	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129820	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129857	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000129936	1	4	5	1	4	2	0	0	0	0	0	0
ENSDART00000129985	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130022	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130030	0	0	3	1	0	0	0	0	0	0	1	0
ENSDART00000130034	0	0	0	0	0	0	0	0	1	0	0	0
ENSDART00000130035	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000130085	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130276	0	0	0	0	0	0	0	0	0	0	3	1
ENSDART00000130283	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130328	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130352	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130369	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130404	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000130485	1	0	0	0	1	1	0	0	0	0	0	0
ENSDART00000130500	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130522	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130572	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130579	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130618	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130645	0	0	1	0	0	0	0	0	0	0	0	0
ENSDART00000130686	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130709	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130744	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130798	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130918	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130930	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130932	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000130976	0	0	2	1	1	0	0	0	0	0	0	1
ENSDART00000131003	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131022	0	0	0	0	2	0	0	0	0	0	0	0
ENSDART00000131103	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131211	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131221	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131224	0	1	0	0	0	0	0	0	0	0	0	0
ENSDART00000131241	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131244	0	0	0	0	1	0	0	0	0	0	0	0
ENSDART00000131247	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131248	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131254	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131256	0	0	0	0	0	0	0	0	0	0	0	0
ENSDART00000131259	0	0	0	0	0	0	0	0	0	0	0	0
