Parent_id	ZF-B-1_1-Run1.sam	ZF-B-1_1-Run2.sam	ZF-B-2_2-Run1.sam	ZF-B-2_2-Run2.sam	ZF-B-3_3-Run1.sam	ZF-B-3_3-Run2.sam	ZF-I-1_1-Run1.sam	ZF-I-1_1-Run2.sam	ZF-I-2_2-Run1.sam	ZF-I-2_2-Run2.sam	ZF-I-3_3-Run1.sam	ZF-I-3_3-Run2.sam
transcript:ENSDART00000036348	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036369	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036371	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036373	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036375	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036419	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036421	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036448	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036456	1	5	10	2	8	2	0	0	2	0	0	0
transcript:ENSDART00000036461	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036463	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036472	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036513	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036531	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036581	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036605	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036630	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036635	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036649	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036668	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036680	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036702	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036703	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036718	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036729	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036741	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036760	0	1	1	3	5	2	0	0	0	0	0	0
transcript:ENSDART00000036779	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036783	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000036797	0	2	2	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000036801	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036813	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036854	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036856	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036871	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036886	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036891	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036906	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036927	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036928	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036939	0	0	0	0	1	0	0	0	0	1	0	0
transcript:ENSDART00000036989	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000036997	0	1	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037007	0	0	2	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037017	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037025	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037036	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037065	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000037109	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000037119	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037126	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037140	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037181	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037183	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037224	0	1	0	1	1	0	0	0	0	0	0	0
transcript:ENSDART00000037250	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037265	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037279	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037282	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037292	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037346	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037361	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037371	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037379	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037389	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037401	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037420	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037455	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037474	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037501	0	1	2	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000037515	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037516	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037541	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037553	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037559	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037585	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037600	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037601	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037664	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037670	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037691	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037694	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037698	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037709	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037729	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037749	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037797	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037808	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037813	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037824	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037846	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037848	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037850	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037855	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037875	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037879	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037891	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037894	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037904	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037906	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037914	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037973	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037986	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037997	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000037999	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038032	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038036	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038038	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038118	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038128	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038133	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038149	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038157	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038163	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038202	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038228	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038230	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038273	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038290	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038294	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038301	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038310	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038315	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038330	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038364	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038391	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038401	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038415	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038434	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038465	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038487	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038495	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038505	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038511	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038524	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038566	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038574	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038575	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038602	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038642	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038648	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038651	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038657	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038670	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038674	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038696	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038730	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038740	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038748	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038777	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038780	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038790	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038807	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038818	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038828	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038923	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038924	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000038942	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038955	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000038990	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039027	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039028	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039043	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039054	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039080	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039083	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039109	0	0	0	0	1	1	0	0	0	0	0	0
transcript:ENSDART00000039145	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039157	0	0	2	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039161	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039165	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000039170	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039174	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039187	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039206	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039235	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039265	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039267	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000039277	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039280	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039312	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039313	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039325	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039345	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039369	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039381	0	0	1	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000039386	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039399	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039438	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039443	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039448	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039466	0	0	0	0	0	0	1	0	0	0	0	0
transcript:ENSDART00000039485	0	0	6	1	4	0	0	1	0	0	0	0
transcript:ENSDART00000039495	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039498	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039535	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039536	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039571	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039585	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039597	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039616	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039629	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039640	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039660	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039667	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039693	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039700	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039717	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039746	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000039788	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039807	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039822	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039827	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039828	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039829	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039832	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039847	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039865	0	0	1	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000039868	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039877	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039878	0	0	0	1	0	0	1	0	0	0	0	1
transcript:ENSDART00000039880	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039887	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039907	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039913	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039917	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039934	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039952	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039966	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039969	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039973	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039985	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000039987	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040013	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040032	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040033	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040035	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040049	0	0	0	1	2	0	0	0	0	0	0	0
transcript:ENSDART00000040065	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040066	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040073	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040074	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040086	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040116	1	0	0	3	1	0	0	0	0	0	0	0
transcript:ENSDART00000040126	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040147	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040171	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040180	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040190	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040191	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040204	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040209	0	0	1	1	1	0	0	0	0	0	0	0
transcript:ENSDART00000040229	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040240	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040265	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040275	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040278	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040281	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040292	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040305	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040307	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040308	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040328	0	1	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040330	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040334	0	0	0	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000040346	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040362	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040368	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040383	0	0	0	0	0	0	0	0	3	0	4	0
transcript:ENSDART00000040397	0	1	1	1	1	0	0	0	0	0	1	0
transcript:ENSDART00000040405	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040409	0	0	1	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040422	0	0	0	0	0	0	2	2	0	0	3	2
transcript:ENSDART00000040427	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040434	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040443	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040445	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040456	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040480	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040499	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040502	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040534	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040538	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040542	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040550	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040555	0	0	0	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000040557	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040577	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040598	0	0	0	0	0	0	6	17	17	4	17	5
transcript:ENSDART00000040627	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040645	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040672	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040680	0	0	1	0	1	0	0	0	0	0	0	0
transcript:ENSDART00000040701	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040708	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040727	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040733	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040740	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040744	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040753	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040756	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040761	0	0	1	1	0	0	0	0	0	0	0	0
transcript:ENSDART00000040769	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040771	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040786	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040793	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040798	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040804	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040810	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040812	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040826	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040827	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040865	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040900	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040926	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000040955	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041007	3	2	12	10	9	2	0	0	0	0	0	0
transcript:ENSDART00000041026	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041036	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041052	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041054	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041055	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041068	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041070	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041082	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041094	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041099	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041114	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041142	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041169	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041191	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041192	0	0	0	0	1	0	0	0	0	0	0	1
transcript:ENSDART00000041211	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041229	0	0	2	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041236	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041249	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041250	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041257	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041269	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041279	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041289	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041300	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041304	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041319	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041335	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041365	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041370	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041371	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041378	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041382	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041385	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041388	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041394	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041402	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041412	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041417	0	0	1	0	0	0	0	1	0	0	0	0
transcript:ENSDART00000041429	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041441	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041443	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041447	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041468	0	0	0	0	0	0	0	0	0	0	0	0
transcript:ENSDART00000041476	0	0	0	0	0	0	0	0	0	0	0	0
